"EFF_DATE","STAR_COMPUTER_CODE","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC"
"2023/11/30","AML.NUMMY3","TRANSITION","BUCKO TRANSITION",,"BUCKO.NUMMY3",20,"ALWYZ","K6","RP   ","SEPII",""
"2023/11/30","AML.NUMMY3","TRANSITION","BUCKO TRANSITION",,"BUCKO.NUMMY3",30,"SEPII","K6","RP   ","FORGT",""
"2023/11/30","AML.NUMMY3","TRANSITION","BUCKO TRANSITION",,"BUCKO.NUMMY3",40,"FORGT","K6","RP   ","NEVVR",""
"2023/11/30","AML.NUMMY3","TRANSITION","BUCKO TRANSITION",,"BUCKO.NUMMY3",50,"NEVVR","K6","RP   ","WEWIL",""
"2023/11/30","AML.NUMMY3","TRANSITION","BUCKO TRANSITION",,"BUCKO.NUMMY3",60,"WEWIL","K6","RP   ","DRUZZ",""
"2023/11/30","AML.NUMMY3","TRANSITION","BUCKO TRANSITION",,"BUCKO.NUMMY3",70,"DRUZZ","K6","RP   ","ESL",""
"2023/11/30","AML.NUMMY3","TRANSITION","BUCKO TRANSITION",,"BUCKO.NUMMY3",80,"ESL","","VOR/DME","HONNR",""
"2023/11/30","AML.NUMMY3","TRANSITION","BUCKO TRANSITION",,"BUCKO.NUMMY3",90,"HONNR","K6","RP   ","BUCKO",""
"2023/11/30","AML.NUMMY3","TRANSITION","BUCKO TRANSITION",,"BUCKO.NUMMY3",100,"BUCKO","K6","RP   ","",""
"2023/11/30","AMMOR.OLAAA2","BODY","AMMOR-TRNDO",1,"",10,"TRNDO","K2","WP   ","SLI","LAX"
"2023/11/30","AMMOR.OLAAA2","BODY","AMMOR-TRNDO",1,"",20,"SLI","","VORTAC","TOZEK","LAX"
"2023/11/30","AMMOR.OLAAA2","BODY","AMMOR-TRNDO",1,"",30,"TOZEK","K2","RP   ","MADOW","LAX"
"2023/11/30","AMMOR.OLAAA2","BODY","AMMOR-TRNDO",1,"",40,"MADOW","K2","RP   ","PESOZ","LAX"
"2023/11/30","AMMOR.OLAAA2","BODY","AMMOR-TRNDO",1,"",50,"PESOZ","K2","WP   ","OLAAA","LAX"
"2023/11/30","AMMOR.OLAAA2","BODY","AMMOR-TRNDO",1,"",60,"OLAAA","K2","WP   ","CYNDE","LAX"
"2023/11/30","AMMOR.OLAAA2","BODY","AMMOR-TRNDO",1,"",70,"CYNDE","K2","RP   ","REGGO","LAX"
"2023/11/30","AMMOR.OLAAA2","BODY","AMMOR-TRNDO",1,"",80,"REGGO","K2","WP   ","RNCHO","LAX"
"2023/11/30","AMMOR.OLAAA2","BODY","AMMOR-TRNDO",1,"",90,"RNCHO","K2","WP   ","AMMOR","LAX"
"2023/11/30","AMMOR.OLAAA2","BODY","AMMOR-TRNDO",1,"",100,"AMMOR","K2","WP   ","","LAX"
"2023/11/30","AMMOR.SNSTT2","BODY","AMMOR-SEAVU",1,"",10,"SEAVU","K2","RP   ","SNDDR","LAX"
"2023/11/30","AMMOR.SNSTT2","BODY","AMMOR-SEAVU",1,"",20,"SNDDR","K2","WP   ","LAAMP","LAX"
"2023/11/30","AMMOR.SNSTT2","BODY","AMMOR-SEAVU",1,"",30,"LAAMP","K2","WP   ","LAHVA","LAX"
"2023/11/30","AMMOR.SNSTT2","BODY","AMMOR-SEAVU",1,"",40,"LAHVA","K2","WP   ","SOLAY","LAX"
"2023/11/30","AMMOR.SNSTT2","BODY","AMMOR-SEAVU",1,"",50,"SOLAY","K2","WP   ","SNSTT","LAX"
"2023/11/30","AMMOR.SNSTT2","BODY","AMMOR-SEAVU",1,"",60,"SNSTT","K2","WP   ","RNCHO","LAX"
"2023/11/30","AMMOR.SNSTT2","BODY","AMMOR-SEAVU",1,"",70,"RNCHO","K2","WP   ","AMMOR","LAX"
"2023/11/30","AMMOR.SNSTT2","BODY","AMMOR-SEAVU",1,"",80,"AMMOR","K2","WP   ","","LAX"
"2023/11/30","AMOTT.AMOTT4","BODY","AMOTT-TED",1,"",10,"TED","","VOR/DME","AMOTT","ANC"
"2023/11/30","AMOTT.AMOTT4","BODY","AMOTT-TED",1,"",20,"AMOTT","PA","RP   ","","ANC"
"2023/11/30","AMOTT.AMOTT4","TRANSITION","HOMER TRANSITION",,"HOM.AMOTT4",10,"AMOTT","PA","RP   ","IRERE",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","HOMER TRANSITION",,"HOM.AMOTT4",20,"IRERE","PA","RP   ","AKTEA",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","HOMER TRANSITION",,"HOM.AMOTT4",30,"AKTEA","PA","RP   ","HOM",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","HOMER TRANSITION",,"HOM.AMOTT4",40,"HOM","","VOR/DME","",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","KENAI TRANSITION",,"ENA.AMOTT4",10,"AMOTT","PA","RP   ","ENA",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","KENAI TRANSITION",,"ENA.AMOTT4",20,"ENA","","VOR/DME","",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","KODIAK TRANSITION",,"ODK.AMOTT4",10,"AMOTT","PA","RP   ","IRERE",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","KODIAK TRANSITION",,"ODK.AMOTT4",20,"IRERE","PA","RP   ","AKTEA",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","KODIAK TRANSITION",,"ODK.AMOTT4",30,"AKTEA","PA","RP   ","HOM",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","KODIAK TRANSITION",,"ODK.AMOTT4",40,"HOM","","VOR/DME","KODNE",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","KODIAK TRANSITION",,"ODK.AMOTT4",50,"KODNE","PA","RP   ","ODK",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","KODIAK TRANSITION",,"ODK.AMOTT4",60,"ODK","","VOR/DME","",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","SPARREVOHN TRANSITION",,"SQA.AMOTT4",10,"AMOTT","PA","RP   ","NEARR",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","SPARREVOHN TRANSITION",,"SQA.AMOTT4",20,"NEARR","PA","RP   ","AYOGU",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","SPARREVOHN TRANSITION",,"SQA.AMOTT4",30,"AYOGU","PA","RP   ","AKGAS",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","SPARREVOHN TRANSITION",,"SQA.AMOTT4",40,"AKGAS","PA","RP   ","SQA",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","SPARREVOHN TRANSITION",,"SQA.AMOTT4",50,"SQA","","VOR/DME","",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","TUCKS TRANSITION",,"TUCKS.AMOTT4",10,"AMOTT","PA","RP   ","IRERE",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","TUCKS TRANSITION",,"TUCKS.AMOTT4",20,"IRERE","PA","RP   ","TUCKS",""
"2023/11/30","AMOTT.AMOTT4","TRANSITION","TUCKS TRANSITION",,"TUCKS.AMOTT4",30,"TUCKS","PA","RP   ","",""
"2023/11/30","AMRVR.AMRVR2","BODY","AMRVR-HNW",1,"",10,"HNW","","VOR/DME","JACII","MHR"
"2023/11/30","AMRVR.AMRVR2","BODY","AMRVR-HNW",1,"",20,"JACII","K2","WP   ","SAKOC","MHR"
"2023/11/30","AMRVR.AMRVR2","BODY","AMRVR-HNW",1,"",30,"SAKOC","K2","WP   ","GEKNE","MHR"
"2023/11/30","AMRVR.AMRVR2","BODY","AMRVR-HNW",1,"",40,"GEKNE","K2","WP   ","AMRVR","MHR"
"2023/11/30","AMRVR.AMRVR2","BODY","AMRVR-HNW",1,"",50,"AMRVR","K2","WP   ","","MHR"
"2023/11/30","AMRVR.AMRVR2","TRANSITION","ADWAT TRANSITION",,"ADWAT.AMRVR2",10,"AMRVR","K2","WP   ","KOLGE",""
"2023/11/30","AMRVR.AMRVR2","TRANSITION","ADWAT TRANSITION",,"ADWAT.AMRVR2",20,"KOLGE","K2","WP   ","UNTLY",""
"2023/11/30","AMRVR.AMRVR2","TRANSITION","ADWAT TRANSITION",,"ADWAT.AMRVR2",30,"UNTLY","K2","WP   ","CLOTS",""
"2023/11/30","AMRVR.AMRVR2","TRANSITION","ADWAT TRANSITION",,"ADWAT.AMRVR2",40,"CLOTS","K2","WP   ","ADWAT",""
"2023/11/30","AMRVR.AMRVR2","TRANSITION","ADWAT TRANSITION",,"ADWAT.AMRVR2",50,"ADWAT","K2","WP   ","",""
"2023/11/30","AMRVR.AMRVR2","TRANSITION","MINA TRANSITION",,"MVA.AMRVR2",10,"AMRVR","K2","WP   ","ELIDE",""
"2023/11/30","AMRVR.AMRVR2","TRANSITION","MINA TRANSITION",,"MVA.AMRVR2",20,"ELIDE","K2","WP   ","CRASY",""
"2023/11/30","AMRVR.AMRVR2","TRANSITION","MINA TRANSITION",,"MVA.AMRVR2",30,"CRASY","K2","WP   ","MVA",""
"2023/11/30","AMRVR.AMRVR2","TRANSITION","MINA TRANSITION",,"MVA.AMRVR2",40,"MVA","","VORTAC","",""
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-BAMDE",1,"",10,"BAMDE","K7","WP   ","RSRVE","CHS/21"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-BAMDE",1,"",20,"RSRVE","K7","WP   ","FOURD","CHS/21"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-BAMDE",1,"",30,"FOURD","K7","WP   ","CRAAW","CHS/21"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-BAMDE",1,"",40,"CRAAW","K7","WP   ","WILIT","CHS/21"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-BAMDE",1,"",50,"WILIT","K7","WP   ","AMYLU","CHS/21"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-BAMDE",1,"",60,"AMYLU","K7","WP   ","","CHS/21"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KMBEE",1,"",10,"KMBEE","K7","WP   ","SHOTZ","JZI"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KMBEE",1,"",20,"SHOTZ","K7","WP   ","SKILR","JZI"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KMBEE",1,"",30,"SKILR","K7","WP   ","RSRVE","JZI"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KMBEE",1,"",40,"RSRVE","K7","WP   ","FOURD","JZI"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KMBEE",1,"",50,"FOURD","K7","WP   ","CRAAW","JZI"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KMBEE",1,"",60,"CRAAW","K7","WP   ","WILIT","JZI"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KMBEE",1,"",70,"WILIT","K7","WP   ","AMYLU","JZI"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KMBEE",1,"",80,"AMYLU","K7","WP   ","","JZI"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KREIS",1,"",10,"KREIS","K7","WP   ","RSRVE","CHS/15"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KREIS",1,"",20,"RSRVE","K7","WP   ","FOURD","CHS/15"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KREIS",1,"",30,"FOURD","K7","WP   ","CRAAW","CHS/15"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KREIS",1,"",40,"CRAAW","K7","WP   ","WILIT","CHS/15"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KREIS",1,"",50,"WILIT","K7","WP   ","AMYLU","CHS/15"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-KREIS",1,"",60,"AMYLU","K7","WP   ","","CHS/15"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-SNOBB",1,"",10,"SNOBB","K7","WP   ","RSRVE","CHS/33"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-SNOBB",1,"",20,"RSRVE","K7","WP   ","FOURD","CHS/33"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-SNOBB",1,"",30,"FOURD","K7","WP   ","CRAAW","CHS/33"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-SNOBB",1,"",40,"CRAAW","K7","WP   ","WILIT","CHS/33"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-SNOBB",1,"",50,"WILIT","K7","WP   ","AMYLU","CHS/33"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-SNOBB",1,"",60,"AMYLU","K7","WP   ","","CHS/33"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-STNNS",1,"",10,"STNNS","K7","WP   ","ROHLO","CHS/03"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-STNNS",1,"",20,"ROHLO","K7","WP   ","RSRVE","CHS/03"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-STNNS",1,"",30,"RSRVE","K7","WP   ","FOURD","CHS/03"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-STNNS",1,"",40,"FOURD","K7","WP   ","CRAAW","CHS/03"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-STNNS",1,"",50,"CRAAW","K7","WP   ","WILIT","CHS/03"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-STNNS",1,"",60,"WILIT","K7","WP   ","AMYLU","CHS/03"
"2023/11/30","AMYLU.AMYLU3","BODY","AMYLU-STNNS",1,"",70,"AMYLU","K7","WP   ","","CHS/03"
"2023/11/30","AMYLU.AMYLU3","TRANSITION","MRPIT TRANSITION",,"MRPIT.AMYLU3",10,"AMYLU","K7","WP   ","MRPIT",""
"2023/11/30","AMYLU.AMYLU3","TRANSITION","MRPIT TRANSITION",,"MRPIT.AMYLU3",20,"MRPIT","K7","WP   ","",""
"2023/11/30","AMYLU.AMYLU3","TRANSITION","RAPZZ TRANSITION",,"RAPZZ.AMYLU3",10,"AMYLU","K7","WP   ","RAPZZ",""
"2023/11/30","AMYLU.AMYLU3","TRANSITION","RAPZZ TRANSITION",,"RAPZZ.AMYLU3",20,"RAPZZ","K7","WP   ","",""
"2023/11/30","ANAHO.ANAHO2","BODY","ANAHO",1,"",10,"ANAHO","K2","RP   ","","RNO"
"2023/11/30","ANAHO.ANAHO2","TRANSITION","GASSI TRANSITION",,"GASSI.ANAHO2",10,"ANAHO","K2","RP   ","GASSI",""
"2023/11/30","ANAHO.ANAHO2","TRANSITION","GASSI TRANSITION",,"GASSI.ANAHO2",20,"GASSI","K2","RP   ","",""
"2023/11/30","ANAHO.ANAHO2","TRANSITION","LOVELOCK TRANSITION",,"LLC.ANAHO2",10,"ANAHO","K2","RP   ","LLC",""
"2023/11/30","ANAHO.ANAHO2","TRANSITION","LOVELOCK TRANSITION",,"LLC.ANAHO2",20,"LLC","","VORTAC","",""
"2023/11/30","ANJLL.ANJLL4","BODY","ANJLL-CRCUS",1,"",10,"CRCUS","K2","WP   ","BOYEL","LAX"
"2023/11/30","ANJLL.ANJLL4","BODY","ANJLL-CRCUS",1,"",20,"BOYEL","K2","WP   ","CAANN","LAX"
"2023/11/30","ANJLL.ANJLL4","BODY","ANJLL-CRCUS",1,"",30,"CAANN","K2","WP   ","ANJLL","LAX"
"2023/11/30","ANJLL.ANJLL4","BODY","ANJLL-CRCUS",1,"",40,"ANJLL","K2","WP   ","","LAX"
"2023/11/30","ANJLL.ANJLL4","TRANSITION","CGNEY TRANSITION",,"CGNEY.ANJLL4",10,"ANJLL","K2","WP   ","GLESN",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","CGNEY TRANSITION",,"CGNEY.ANJLL4",20,"GLESN","K2","WP   ","SALYY",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","CGNEY TRANSITION",,"CGNEY.ANJLL4",30,"SALYY","K2","WP   ","FLOJO",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","CGNEY TRANSITION",,"CGNEY.ANJLL4",40,"FLOJO","K2","WP   ","SLLRS",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","CGNEY TRANSITION",,"CGNEY.ANJLL4",50,"SLLRS","K2","WP   ","CGNEY",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","CGNEY TRANSITION",,"CGNEY.ANJLL4",60,"CGNEY","K2","WP   ","",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","DNERO TRANSITION",,"DNERO.ANJLL4",10,"ANJLL","K2","WP   ","GLESN",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","DNERO TRANSITION",,"DNERO.ANJLL4",20,"GLESN","K2","WP   ","SALYY",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","DNERO TRANSITION",,"DNERO.ANJLL4",30,"SALYY","K2","WP   ","FLOJO",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","DNERO TRANSITION",,"DNERO.ANJLL4",40,"FLOJO","K2","WP   ","SLLRS",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","DNERO TRANSITION",,"DNERO.ANJLL4",50,"SLLRS","K2","WP   ","DNERO",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","DNERO TRANSITION",,"DNERO.ANJLL4",60,"DNERO","K2","WP   ","",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","HAKMN TRANSITION",,"HAKMN.ANJLL4",10,"ANJLL","K2","WP   ","GLESN",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","HAKMN TRANSITION",,"HAKMN.ANJLL4",20,"GLESN","K2","WP   ","SALYY",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","HAKMN TRANSITION",,"HAKMN.ANJLL4",30,"SALYY","K2","WP   ","SMASH",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","HAKMN TRANSITION",,"HAKMN.ANJLL4",40,"SMASH","K2","WP   ","SHTNR",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","HAKMN TRANSITION",,"HAKMN.ANJLL4",50,"SHTNR","K2","WP   ","HAKMN",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","HAKMN TRANSITION",,"HAKMN.ANJLL4",60,"HAKMN","K2","WP   ","",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","OTOOL TRANSITION",,"OTOOL.ANJLL4",10,"ANJLL","K2","WP   ","LEMMN",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","OTOOL TRANSITION",,"OTOOL.ANJLL4",20,"LEMMN","K2","WP   ","BCALL",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","OTOOL TRANSITION",,"OTOOL.ANJLL4",30,"BCALL","K2","WP   ","OTOOL",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","OTOOL TRANSITION",,"OTOOL.ANJLL4",40,"OTOOL","K2","WP   ","",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","SALYY TRANSITION",,"SALYY.ANJLL4",10,"ANJLL","K2","WP   ","GLESN",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","SALYY TRANSITION",,"SALYY.ANJLL4",20,"GLESN","K2","WP   ","SALYY",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","SALYY TRANSITION",,"SALYY.ANJLL4",30,"SALYY","K2","WP   ","",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","SHTNR TRANSITION",,"SHTNR.ANJLL4",10,"ANJLL","K2","WP   ","GLESN",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","SHTNR TRANSITION",,"SHTNR.ANJLL4",20,"GLESN","K2","WP   ","SALYY",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","SHTNR TRANSITION",,"SHTNR.ANJLL4",30,"SALYY","K2","WP   ","SMASH",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","SHTNR TRANSITION",,"SHTNR.ANJLL4",40,"SMASH","K2","WP   ","SHTNR",""
"2023/11/30","ANJLL.ANJLL4","TRANSITION","SHTNR TRANSITION",,"SHTNR.ANJLL4",50,"SHTNR","K2","WP   ","",""
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-SASSI",1,"",10,"SASSI","K2","RP   ","HNCHE","LAX/06L, LAX/06R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-SASSI",1,"",20,"HNCHE","K2","WP   ","CLIFY","LAX/06L, LAX/06R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-SASSI",1,"",30,"CLIFY","K2","WP   ","TOMYS","LAX/06L, LAX/06R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-SASSI",1,"",40,"TOMYS","K2","WP   ","DRYSS","LAX/06L, LAX/06R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-SASSI",1,"",50,"DRYSS","K2","WP   ","BIGBR","LAX/06L, LAX/06R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-SASSI",1,"",60,"BIGBR","K2","WP   ","SLACR","LAX/06L, LAX/06R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-SASSI",1,"",70,"SLACR","K2","WP   ","TOLLA","LAX/06L, LAX/06R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-SASSI",1,"",80,"TOLLA","K2","WP   ","KAOSS","LAX/06L, LAX/06R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-SASSI",1,"",90,"KAOSS","K2","WP   ","ANJLL","LAX/06L, LAX/06R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-SASSI",1,"",100,"ANJLL","K2","WP   ","","LAX/06L, LAX/06R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-WNDFL",1,"",10,"WNDFL","K2","RP   ","NORML","LAX/07L, LAX/07R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-WNDFL",1,"",20,"NORML","K2","WP   ","JOELZ","LAX/07L, LAX/07R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-WNDFL",1,"",30,"JOELZ","K2","WP   ","LADDD","LAX/07L, LAX/07R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-WNDFL",1,"",40,"LADDD","K2","WP   ","BIGBR","LAX/07L, LAX/07R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-WNDFL",1,"",50,"BIGBR","K2","WP   ","SLACR","LAX/07L, LAX/07R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-WNDFL",1,"",60,"SLACR","K2","WP   ","TOLLA","LAX/07L, LAX/07R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-WNDFL",1,"",70,"TOLLA","K2","WP   ","KAOSS","LAX/07L, LAX/07R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-WNDFL",1,"",80,"KAOSS","K2","WP   ","ANJLL","LAX/07L, LAX/07R"
"2023/11/30","ANJLL.BIGBR3","BODY","ANJLL-WNDFL",1,"",90,"ANJLL","K2","WP   ","","LAX/07L, LAX/07R"
"2023/11/30","ANJLL.BIGBR3","TRANSITION","CGNEY TRANSITION",,"CGNEY.BIGBR3",10,"ANJLL","K2","WP   ","GLESN",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","CGNEY TRANSITION",,"CGNEY.BIGBR3",20,"GLESN","K2","WP   ","SALYY",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","CGNEY TRANSITION",,"CGNEY.BIGBR3",30,"SALYY","K2","WP   ","FLOJO",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","CGNEY TRANSITION",,"CGNEY.BIGBR3",40,"FLOJO","K2","WP   ","SLLRS",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","CGNEY TRANSITION",,"CGNEY.BIGBR3",50,"SLLRS","K2","WP   ","CGNEY",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","CGNEY TRANSITION",,"CGNEY.BIGBR3",60,"CGNEY","K2","WP   ","",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","DNERO TRANSITION",,"DNERO.BIGBR3",10,"ANJLL","K2","WP   ","GLESN",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","DNERO TRANSITION",,"DNERO.BIGBR3",20,"GLESN","K2","WP   ","SALYY",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","DNERO TRANSITION",,"DNERO.BIGBR3",30,"SALYY","K2","WP   ","FLOJO",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","DNERO TRANSITION",,"DNERO.BIGBR3",40,"FLOJO","K2","WP   ","SLLRS",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","DNERO TRANSITION",,"DNERO.BIGBR3",50,"SLLRS","K2","WP   ","DNERO",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","DNERO TRANSITION",,"DNERO.BIGBR3",60,"DNERO","K2","WP   ","",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","HAKMN TRANSITION",,"HAKMN.BIGBR3",10,"ANJLL","K2","WP   ","GLESN",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","HAKMN TRANSITION",,"HAKMN.BIGBR3",20,"GLESN","K2","WP   ","SALYY",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","HAKMN TRANSITION",,"HAKMN.BIGBR3",30,"SALYY","K2","WP   ","SMASH",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","HAKMN TRANSITION",,"HAKMN.BIGBR3",40,"SMASH","K2","WP   ","SHTNR",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","HAKMN TRANSITION",,"HAKMN.BIGBR3",50,"SHTNR","K2","WP   ","HAKMN",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","HAKMN TRANSITION",,"HAKMN.BIGBR3",60,"HAKMN","K2","WP   ","",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","OTOOL TRANSITION",,"OTOOL.BIGBR3",10,"ANJLL","K2","WP   ","LEMMN",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","OTOOL TRANSITION",,"OTOOL.BIGBR3",20,"LEMMN","K2","WP   ","BCALL",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","OTOOL TRANSITION",,"OTOOL.BIGBR3",30,"BCALL","K2","WP   ","OTOOL",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","OTOOL TRANSITION",,"OTOOL.BIGBR3",40,"OTOOL","K2","WP   ","",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","SHTNR TRANSITION",,"SHTNR.BIGBR3",10,"ANJLL","K2","WP   ","GLESN",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","SHTNR TRANSITION",,"SHTNR.BIGBR3",20,"GLESN","K2","WP   ","SALYY",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","SHTNR TRANSITION",,"SHTNR.BIGBR3",30,"SALYY","K2","WP   ","SMASH",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","SHTNR TRANSITION",,"SHTNR.BIGBR3",40,"SMASH","K2","WP   ","SHTNR",""
"2023/11/30","ANJLL.BIGBR3","TRANSITION","SHTNR TRANSITION",,"SHTNR.BIGBR3",50,"SHTNR","K2","WP   ","",""
"2023/11/30","ANNEY.ANNEY4","BODY","ANNEY-VKZ",1,"",10,"VKZ","","VOR/DME","KAINS","07FA, HST, MIA, TMB, X51"
"2023/11/30","ANNEY.ANNEY4","BODY","ANNEY-VKZ",1,"",20,"KAINS","K7","RP   ","HILEY","07FA, HST, MIA, TMB, X51"
